# generated for laser system 1
# Made by hand by Matthias
# N, HRM, VRM, HS, VS, S, SC, AT, AP
4172, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
4173, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
4174, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
4175, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
4176, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
4177, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
4178, -52000, 0, 15000, 8000, 0, 0, 4800, 0
4179, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
4180, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
4181, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
4182, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
4183, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
4184, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
4185, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
4186, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
4187, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
4188, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
4189, -39000, 0, 15000, 8000, 0, 0, 4800, 0
4190, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
4191, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
4192, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
4193, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
4194, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
4195, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
4196, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
4197, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
4198, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
4199, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
4200, 354000, 0, 15000, 8000, 0, 0, 4800, 0
4201, 0, 12500, 8000, 8000, 0, 0, 4800, 0
4202, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
4203, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
4204, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
4205, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
4206, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
4207, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
4208, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
4209, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
4210, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
4211, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
4212, -33000, 0, 15000, 8000, 0, 0, 4800, 0
4213, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
4214, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
4215, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
4216, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
4217, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
4218, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
4219, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
4220, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
4221, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
4222, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
4223, -46000, 0, 15000, 8000, 0, 0, 4800, 0
4224, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
4225, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
4226, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
4227, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
4228, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
4229, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
4230, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
4231, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
4232, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
4233, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
4234, -52000, 0, 15000, 8000, 0, 0, 4800, 0
4235, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
4236, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
4237, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
4238, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
4239, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
4240, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
4241, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
4242, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
4243, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
4244, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
4245, -39000, 0, 15000, 8000, 0, 0, 4800, 0
4246, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
4247, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
4248, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
4249, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
4250, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
4251, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
4252, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
4253, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
4254, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
4255, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
4256, 354000, 0, 15000, 8000, 0, 0, 4800, 0
4257, 0, 12500, 8000, 8000, 0, 0, 4800, 0
4258, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
4259, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
4260, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
4261, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
4262, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
4263, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
4264, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
4265, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
4266, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
4267, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
4268, -33000, 0, 15000, 8000, 0, 0, 4800, 0
4269, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
4270, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
4271, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
4272, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
4273, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
4274, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
4275, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
4276, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
4277, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
4278, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
4279, -46000, 0, 15000, 8000, 0, 0, 4800, 0
4280, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
4281, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
4282, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
4283, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
4284, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
4285, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
4286, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
4287, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
4288, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
4289, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
4290, -52000, 0, 15000, 8000, 0, 0, 4800, 0
4291, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
4292, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
4293, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
4294, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
4295, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
4296, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
4297, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
4298, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
4299, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
4300, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
4301, -39000, 0, 15000, 8000, 0, 0, 4800, 0
4302, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
4303, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
4304, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
4305, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
4306, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
4307, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
4308, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
4309, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
4310, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
4311, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
4312, 354000, 0, 15000, 8000, 0, 0, 4800, 0
4313, 0, 12500, 8000, 8000, 0, 0, 4800, 0
4314, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
4315, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
4316, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
4317, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
4318, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
4319, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
4320, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
4321, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
4322, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
4323, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
4324, -33000, 0, 15000, 8000, 0, 0, 4800, 0
4325, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
4326, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
4327, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
4328, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
4329, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
4330, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
4331, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
4332, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
4333, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
4334, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
4335, -46000, 0, 15000, 8000, 0, 0, 4800, 0
4336, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
4337, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
4338, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
4339, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
4340, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
4341, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
4342, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
4343, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
4344, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
4345, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
4346, -52000, 0, 15000, 8000, 0, 0, 4800, 0
4347, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
4348, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
4349, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
4350, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
4351, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
4352, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
4353, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
4354, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
4355, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
4356, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
4357, -39000, 0, 15000, 8000, 0, 0, 4800, 0
4358, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
4359, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
4360, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
4361, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
4362, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
4363, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
4364, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
4365, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
4366, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
4367, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
4368, 354000, 0, 15000, 8000, 0, 0, 4800, 0
4369, 0, 12500, 8000, 8000, 0, 0, 4800, 0
4370, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
4371, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
4372, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
4373, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
4374, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
4375, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
4376, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
4377, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
4378, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
4379, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
4380, -33000, 0, 15000, 8000, 0, 0, 4800, 0
4381, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
4382, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
4383, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
4384, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
4385, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
4386, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
4387, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
4388, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
4389, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
4390, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
4391, -46000, 0, 15000, 8000, 0, 0, 4800, 0
4392, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
4393, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
4394, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
4395, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
4396, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
4397, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
4398, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
4399, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
4400, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
4401, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
4402, -52000, 0, 15000, 8000, 0, 0, 4800, 0
4403, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
4404, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
4405, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
4406, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
4407, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
4408, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
4409, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
4410, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
4411, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
4412, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
4413, -39000, 0, 15000, 8000, 0, 0, 4800, 0
4414, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
4415, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
4416, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
4417, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
4418, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
4419, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
4420, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
4421, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
4422, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
4423, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
4424, 354000, 0, 15000, 8000, 0, 0, 4800, 0
4425, 0, 12500, 8000, 8000, 0, 0, 4800, 0
4426, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
4427, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
4428, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
4429, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
4430, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
4431, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
4432, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
4433, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
4434, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
4435, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
4436, -33000, 0, 15000, 8000, 0, 0, 4800, 0
4437, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
4438, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
4439, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
4440, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
4441, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
4442, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
4443, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
4444, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
4445, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
4446, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
4447, -46000, 0, 15000, 8000, 0, 0, 4800, 0
4448, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
4449, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
4450, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
4451, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
4452, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
4453, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
4454, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
4455, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
4456, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
4457, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
4458, -52000, 0, 15000, 8000, 0, 0, 4800, 0
4459, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
4460, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
4461, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
4462, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
4463, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
4464, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
4465, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
4466, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
4467, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
4468, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
4469, -39000, 0, 15000, 8000, 0, 0, 4800, 0
4470, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
4471, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
4472, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
4473, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
4474, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
4475, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
4476, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
4477, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
4478, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
4479, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
4480, 354000, 0, 15000, 8000, 0, 0, 4800, 0
4481, 0, 12500, 8000, 8000, 0, 0, 4800, 0
4482, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
4483, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
4484, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
4485, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
4486, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
4487, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
4488, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
4489, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
4490, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
4491, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
4492, -33000, 0, 15000, 8000, 0, 0, 4800, 0
4493, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
4494, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
4495, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
4496, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
4497, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
4498, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
4499, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
4500, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
4501, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
4502, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
4503, -46000, 0, 15000, 8000, 0, 0, 4800, 0
4504, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
4505, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
4506, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
4507, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
4508, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
4509, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
4510, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
4511, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
4512, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
4513, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
4514, -52000, 0, 15000, 8000, 0, 0, 4800, 0
4515, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
4516, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
4517, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
4518, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
4519, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
4520, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
4521, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
4522, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
4523, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
4524, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
4525, -39000, 0, 15000, 8000, 0, 0, 4800, 0
4526, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
4527, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
4528, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
4529, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
4530, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
4531, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
4532, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
4533, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
4534, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
4535, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
4536, 354000, 0, 15000, 8000, 0, 0, 4800, 0
4537, 0, 12500, 8000, 8000, 0, 0, 4800, 0
4538, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
4539, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
4540, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
4541, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
4542, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
4543, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
4544, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
4545, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
4546, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
4547, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
4548, -33000, 0, 15000, 8000, 0, 0, 4800, 0
4549, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
4550, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
4551, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
4552, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
4553, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
4554, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
4555, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
4556, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
4557, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
4558, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
4559, -46000, 0, 15000, 8000, 0, 0, 4800, 0
4560, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
4561, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
4562, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
4563, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
4564, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
4565, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
4566, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
4567, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
4568, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
4569, -27000, 0, 8000, 8000, -2.5, 5, 4800, 0
4570, -52000, 0, 15000, 8000, 0, 0, 4800, 0
4571, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
4572, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
4573, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
4574, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
4575, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
4576, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
4577, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
4578, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
4579, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
4580, -5200, 0, 8000, 8000, -2.5, 5, 4800, 0
4581, -39000, 0, 15000, 8000, 0, 0, 4800, 0
4582, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
4583, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
4584, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
4585, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
4586, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
4587, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
4588, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
4589, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
4590, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
4591, -4000, 0, 8000, 8000, -2.5, 5, 4800, 0
4592, 354000, 0, 15000, 8000, 0, 0, 4800, 0
4593, 0, 12500, 8000, 8000, 0, 0, 4800, 0
4594, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
4595, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
4596, -2500, 0, 8000, 8000, -2.5, 5, 4800, 0
